player_id,n_events,centroid_x,centroid_y,lateral_spread,sub_role
8981,787,61.52604828462516,60.81575603557815,28.30797288821017,CAM
9739,1495,62.46889632107023,66.2515050167224,27.590394625269873,WIDE_MID
332605,910,57.18681318681319,23.397802197802196,23.12557187124834,WIDE_MID
7961,418,51.42344497607655,40.557416267942585,26.900256388888486,CM
353236,1375,55.66109090909091,56.44072727272727,26.63889910663236,CM
38021,3972,61.96148036253776,56.23816717019134,29.15406282084407,CAM
11152,2151,50.440725244072524,43.250116225011624,22.662677415982962,CM
279717,939,46.95740149094782,36.95846645367412,33.44239518206691,CM
120339,1024,50.48046875,54.791015625,22.77423896111175,CM
3319,2540,63.129133858267714,48.936220472440944,28.910665377240285,CAM
230020,1730,59.90231213872833,55.225433526011564,29.498841581835826,CM
31528,3104,49.66237113402062,50.485502577319586,22.95387174405513,CM
15526,2285,61.392560175054705,54.52778993435449,30.972853243839754,CAM
8498,840,48.76547619047619,51.95595238095238,25.18658312067184,CM
8144,1344,58.14955357142857,68.75446428571429,28.421109649804315,WIDE_MID
192748,702,46.95014245014245,51.7037037037037,25.218937769296616,CM
7899,2856,45.64705882352941,52.99089635854342,22.50084071832952,CM
8530,1053,56.81101614434948,27.565052231718898,27.137181323640377,WIDE_MID
11294,771,53.58236057068742,28.11413748378729,21.81879196905424,WIDE_MID
77557,324,57.79938271604938,53.71913580246913,34.08618839792047,CM
7929,1707,54.13591095489162,51.82308142940832,28.56021969861414,CM
3413,1519,48.12903225806452,60.63067807768269,23.369290153258422,CM
8627,386,43.99740932642487,49.3419689119171,26.135056821716617,CDM
240070,847,51.138134592680046,51.06847697756789,25.08844940486648,CM
4511,1205,44.85228215767635,37.66390041493776,23.275057580425756,CDM
3346,2866,46.83705512909979,47.223656664340545,20.577200111414236,CM
225948,1501,53.05862758161226,78.39840106595602,24.881770517958973,WIDE_MID
3708,362,58.56353591160221,41.17403314917127,30.267781610703583,CM
4379,2293,57.9254252071522,43.035761011774966,25.734303808231196,CM
234527,921,62.98371335504886,70.6699239956569,26.946397212087714,WIDE_MID
4013,2192,42.11587591240876,55.865419708029194,24.336295343049443,CDM
3934,1309,62.2559205500382,77.9877769289534,17.36282639406869,WIDE_MID
282448,739,47.25439783491204,50.749661705006766,25.51094901278857,CM
